run_id,cell_id,trial_id,repeat_index,prompt_id,prompt_label,baseline_id,baseline_label,session_id,round_id,round_index,candidate_id,candidate_index,sampler_role,seed,render_status,image_path,carried_forward,selected,z,generation_params,entropy,channel_stddev,brightness_mean,edge_mean,passed_checks,failed_checks
portrait_character__prompt_only_manual__r3,portrait_character__prompt_only_manual,r3,2,portrait_character,Portrait / character,prompt_only_manual,Prompt-only manual iteration,ses_0903a16eaf35,rnd_c0c1146fc930,1,cand_d6bdd1d9f12c,0,baseline_prompt,3734455339,succeeded,/artifacts/cand_d6bdd1d9f12c.png,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 3734455339, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.755,70.978,103.594,20.881,5,[]
portrait_character__no_update_random_sampling__r1,portrait_character__no_update_random_sampling,r1,0,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_8d2229688ed3,rnd_515c2ae17034,1,cand_9a00e233ee29,0,baseline_prompt,352797262,succeeded,/artifacts/cand_9a00e233ee29.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 352797262, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.185,54.181,105.387,9.717,4,"[""has_edge_detail""]"
portrait_character__no_update_random_sampling__r1,portrait_character__no_update_random_sampling,r1,0,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_8d2229688ed3,rnd_515c2ae17034,1,cand_4ea1cdf4503b,1,exploit,352797262,succeeded,/artifacts/cand_4ea1cdf4503b.png,False,False,"[0.03160584261938889, -0.056107859318398345, 0.0956967595013611, -0.09540385825801793, 0.03618304693427465]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.15400000000000003, ""round_seed"": 352797262, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.201,54.658,105.385,9.755,4,"[""has_edge_detail""]"
portrait_character__no_update_random_sampling__r1,portrait_character__no_update_random_sampling,r1,0,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_8d2229688ed3,rnd_515c2ae17034,1,cand_7cd3c063b94f,2,explore,352797262,succeeded,/artifacts/cand_7cd3c063b94f.png,False,False,"[0.10477880199322816, -0.5522147485296707, -0.2842143261588794, 0.20791183013573, -0.13459093949649806]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 352797262, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.19,55.16,105.78,10.076,4,"[""has_edge_detail""]"
portrait_character__no_update_random_sampling__r1,portrait_character__no_update_random_sampling,r1,0,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_8d2229688ed3,rnd_515c2ae17034,1,cand_4f32556ffe2e,3,explore,352797262,succeeded,/artifacts/cand_4f32556ffe2e.png,False,False,"[0.10787955808315897, -0.12886742419249833, 0.5234102774547733, 0.36422393036429745, -0.20406206516837228]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 352797262, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.204,54.072,105.249,9.488,4,"[""has_edge_detail""]"
portrait_character__no_update_random_sampling__r1,portrait_character__no_update_random_sampling,r1,0,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_8d2229688ed3,rnd_515c2ae17034,1,cand_c1302a14ef82,4,explore,352797262,succeeded,/artifacts/cand_c1302a14ef82.png,False,False,"[-0.14392657815517662, -0.135401212786529, 0.1178209104961024, -0.5089298860557977, 0.2708420374493418]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 352797262, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.174,54.078,105.18,10.022,4,"[""has_edge_detail""]"
portrait_character__no_update_random_sampling__r2,portrait_character__no_update_random_sampling,r2,1,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_d8b69c388ee0,rnd_fcfff8a5f6a3,1,cand_a2ce659fed1f,0,baseline_prompt,4178290029,succeeded,/artifacts/cand_a2ce659fed1f.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4178290029, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.651,71.25,115.613,15.583,5,[]
portrait_character__no_update_random_sampling__r2,portrait_character__no_update_random_sampling,r2,1,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_d8b69c388ee0,rnd_fcfff8a5f6a3,1,cand_d5774b32da97,1,exploit,4178290029,succeeded,/artifacts/cand_d5774b32da97.png,False,False,"[0.005619420800410224, 0.08601286278068335, 0.02169837103613373, 0.040551139968663386, 0.03150117205694419]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.15400000000000003, ""round_seed"": 4178290029, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.668,70.94,115.659,15.864,5,[]
portrait_character__no_update_random_sampling__r2,portrait_character__no_update_random_sampling,r2,1,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_d8b69c388ee0,rnd_fcfff8a5f6a3,1,cand_5a4a43798b6e,2,explore,4178290029,succeeded,/artifacts/cand_5a4a43798b6e.png,False,False,"[0.11168964819211176, -0.5219757437216505, -0.29389581074022775, 0.2134013367957578, -0.1507714840347054]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 4178290029, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.615,71.019,116.097,13.323,5,[]
portrait_character__no_update_random_sampling__r2,portrait_character__no_update_random_sampling,r2,1,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_d8b69c388ee0,rnd_fcfff8a5f6a3,1,cand_5c448321b462,3,explore,4178290029,succeeded,/artifacts/cand_5c448321b462.png,False,False,"[0.14155969826283007, -0.15522102889846662, 0.5375532089425262, 0.3728088265759951, -0.2152148006017714]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 4178290029, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.693,71.121,115.568,15.66,5,[]
portrait_character__no_update_random_sampling__r2,portrait_character__no_update_random_sampling,r2,1,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_d8b69c388ee0,rnd_fcfff8a5f6a3,1,cand_598f3848851d,4,explore,4178290029,succeeded,/artifacts/cand_598f3848851d.png,False,False,"[-0.1362869658950066, -0.14734936848128533, 0.17106443595132198, -0.5569767858872039, 0.2958923059069279]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 4178290029, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.688,70.51,115.126,15.619,5,[]
portrait_character__no_update_random_sampling__r3,portrait_character__no_update_random_sampling,r3,2,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_444952b8cba0,rnd_ed5b8ddc030d,1,cand_0229e9990cbb,0,baseline_prompt,1726976015,succeeded,/artifacts/cand_0229e9990cbb.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1726976015, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.802,79.338,117.779,30.431,5,[]
portrait_character__no_update_random_sampling__r3,portrait_character__no_update_random_sampling,r3,2,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_444952b8cba0,rnd_ed5b8ddc030d,1,cand_f14185fb0f88,1,exploit,1726976015,succeeded,/artifacts/cand_f14185fb0f88.png,False,False,"[0.009914510275461114, 0.05042664090785723, -0.0022813162351372485, 0.08924288581623094, -0.004024586963787713]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.15400000000000003, ""round_seed"": 1726976015, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.807,78.166,117.408,29.434,5,[]
portrait_character__no_update_random_sampling__r3,portrait_character__no_update_random_sampling,r3,2,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_444952b8cba0,rnd_ed5b8ddc030d,1,cand_894166d932d5,2,explore,1726976015,succeeded,/artifacts/cand_894166d932d5.png,False,False,"[0.10748901582479108, -0.5576622729686513, -0.3199836127125629, 0.1974815728110408, -0.10401066327580102]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 1726976015, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.768,81.768,117.891,32.259,5,[]
portrait_character__no_update_random_sampling__r3,portrait_character__no_update_random_sampling,r3,2,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_444952b8cba0,rnd_ed5b8ddc030d,1,cand_33abf1cea1ba,3,explore,1726976015,succeeded,/artifacts/cand_33abf1cea1ba.png,False,False,"[0.15595099284094766, -0.11252080833999317, 0.5130831818474387, 0.3571826865765993, -0.21554321093532627]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 1726976015, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.821,79.483,117.425,28.537,5,[]
portrait_character__no_update_random_sampling__r3,portrait_character__no_update_random_sampling,r3,2,portrait_character,Portrait / character,no_update_random_sampling,No-update random sampling,ses_444952b8cba0,rnd_ed5b8ddc030d,1,cand_4aa0bc542a40,4,explore,1726976015,succeeded,/artifacts/cand_4aa0bc542a40.png,False,False,"[-0.1445914963620674, -0.14213950768052208, 0.16764104157861104, -0.5535239924535184, 0.2886195413293079]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""proposal_role_radius"": 0.49500000000000005, ""round_seed"": 1726976015, ""seed_group"": ""round_shared"", ""seed_policy"": ""fixed-per-round"", ""steering_mode"": ""low_dimensional""}",7.834,79.769,116.578,32.321,5,[]
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_3016347e72ef,1,cand_7ee1568951ea,0,baseline_prompt,4221618200,succeeded,/artifacts/cand_7ee1568951ea.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2224510622, ""seed_group"": ""candidate:0"", ""seed_policy"": ""fixed-per-candidate"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.51,77.821,93.435,24.779,5,[]
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_3016347e72ef,1,cand_46f99c75f78f,1,exploit,881618084,succeeded,/artifacts/cand_46f99c75f78f.png,False,False,"[0.1745479617140341, 0.054839901639472374, -0.026891552123987795, 0.05245628879469001, 0.010345358374652922]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2224510622, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.786,80.208,124.785,12.852,5,[]
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_3016347e72ef,1,cand_2f417b9c06db,2,refine,3019812754,succeeded,/artifacts/cand_2f417b9c06db.png,False,True,"[0.059947947026762254, -0.6119917026275529, -0.29816692389009153, 0.1785285200975698, -0.1396296980301732]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2224510622, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.602,66.34,93.846,11.894,4,"[""has_edge_detail""]"
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_3016347e72ef,1,cand_3f0743c34463,3,orthogonal,2526193325,succeeded,/artifacts/cand_3f0743c34463.png,False,False,"[0.1390277765101739, 0.05712767893197255, 0.5984339246287798, 0.32602949135614273, -0.17717029739189696]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2224510622, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.831,68.211,100.478,17.248,5,[]
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_3016347e72ef,1,cand_58c88a48ab38,4,mirror,1722753543,succeeded,/artifacts/cand_58c88a48ab38.png,False,False,"[-0.21364046400745101, -0.1514252548152817, 0.03158676999779516, -0.5833932268474844, 0.32936721629875965]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2224510622, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.366,56.117,128.239,11.778,4,"[""has_edge_detail""]"
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_b0ad3b178dd5,2,cand_8edce9cc85f4,0,incumbent,3019812754,succeeded,/artifacts/cand_2f417b9c06db.png,True,False,"[0.059947947026762254, -0.6119917026275529, -0.29816692389009153, 0.1785285200975698, -0.1396296980301732]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""carried_forward"": true, ""carried_forward_candidate_id"": ""cand_2f417b9c06db"", ""carried_forward_round_id"": ""rnd_3016347e72ef"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2224510622, ""seed_group"": ""carried_forward"", ""seed_policy"": ""fixed-per-candidate"", ""seed_preserved"": true, ""steering_mode"": ""low_dimensional""}",7.602,66.34,93.846,11.894,4,"[""has_edge_detail""]"
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_b0ad3b178dd5,2,cand_8c424bfd7259,1,exploit,836973121,succeeded,/artifacts/cand_8c424bfd7259.png,False,False,"[0.2266104594116834, -0.27113354498828085, -0.15324996676693828, 0.14737296990028567, -0.05827298218935927]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1147763148, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.239,40.167,108.574,11.002,4,"[""has_edge_detail""]"
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_b0ad3b178dd5,2,cand_0432499f7413,2,refine,2318679889,succeeded,/artifacts/cand_0432499f7413.png,False,False,"[0.18083528869562704, -0.36970623229228394, -0.05978459839412401, 0.0702467448702559, -0.1278889170774684]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1147763148, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.713,68.999,112.302,14.945,5,[]
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_b0ad3b178dd5,2,cand_62af54d4033f,3,orthogonal,3585582050,succeeded,/artifacts/cand_62af54d4033f.png,False,False,"[0.05098515994410362, -0.11268386351407757, -0.08064604618291549, 0.09875304448171801, -0.05884029627910666]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1147763148, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.638,54.595,121.969,15.099,5,[]
portrait_character__stablesteering_default__r1,portrait_character__stablesteering_default,r1,0,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d6b51f1dc8e0,rnd_b0ad3b178dd5,2,cand_4dd56c47a923,4,mirror,23478312,succeeded,/artifacts/cand_4dd56c47a923.png,False,False,"[-0.13467947299350197, -0.4100450459316649, -0.03414488705470671, 0.10776615328332183, -0.08667784246699252]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1147763148, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.437,66.029,101.716,21.178,5,[]
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_32f5a20c19f7,1,cand_1a0eb4b83912,0,baseline_prompt,1270943012,succeeded,/artifacts/cand_1a0eb4b83912.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1047044588, ""seed_group"": ""candidate:0"", ""seed_policy"": ""fixed-per-candidate"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.549,73.931,91.574,11.264,4,"[""has_edge_detail""]"
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_32f5a20c19f7,1,cand_f474240ecdc0,1,exploit,3474539160,succeeded,/artifacts/cand_f474240ecdc0.png,False,False,"[0.16467533447007865, 0.05038607640997333, 0.007347393533139849, 0.04772125238207721, -0.023701225963243637]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1047044588, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.403,55.42,116.55,11.451,4,"[""has_edge_detail""]"
portrait_character__stablesteering_default__r2,portrait_character__stablesteering_default,r2,1,portrait_character,Portrait / character,stablesteering_default,StableSteering default steering loop,ses_d9e2ff77590b,rnd_32f5a20c19f7,1,cand_8bda2d623f03,2,refine,981833532,succeeded,/artifacts/cand_8bda2d623f03.png,False,True,"[0.05318963585215914, -0.6097082093743973, -0.29842200397390317, 0.17395691764744578, -0.1565568919153044]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 1047044588, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.69,69.29,104.012,15.239,5,[]
